system,N,run,num_solutions,rewrite_time_ms,solver_time_ms,solution_translation_time_ms,conjure_solve_e2e_ms
conjure,74,5,0,15247.0359,0.0,0.0,0.0
conjure,74,6,0,15513.4422,0.0,0.0,0.0
conjure,74,7,0,15367.5167,0.0,0.0,0.0
conjure,74,8,0,16372.7724,0.0,0.0,0.0
conjure,74,9,0,15450.8791,0.0,0.0,0.0
conjure,74,10,0,15827.5867,0.0,0.0,0.0
conjure,75,1,0,17431.9468,0.0,0.0,0.0
conjure,75,2,0,16571.4757,0.0,0.0,0.0
conjure,75,3,0,16583.0721,0.0,0.0,0.0
conjure,75,4,0,17073.2018,0.0,0.0,0.0
conjure,75,5,0,17358.6738,0.0,0.0,0.0
conjure,75,6,0,17687.3402,0.0,0.0,0.0
conjure,75,7,0,16860.7926,0.0,0.0,0.0
conjure,75,8,0,16458.6094,0.0,0.0,0.0
conjure,75,9,0,17411.3424,0.0,0.0,0.0
conjure,75,10,0,16500.6559,0.0,0.0,0.0
conjure,76,1,0,18473.1594,0.0,0.0,0.0
conjure,76,2,0,18596.412,0.0,0.0,0.0
conjure,76,3,0,17751.7299,0.0,0.0,0.0
conjure,76,4,0,17776.2539,0.0,0.0,0.0
conjure,76,5,0,17959.9843,0.0,0.0,0.0
conjure,76,6,0,17590.9044,0.0,0.0,0.0
conjure,76,7,0,18578.8625,0.0,0.0,0.0
conjure,76,8,0,17961.56,0.0,0.0,0.0
conjure,76,9,0,18891.2766,0.0,0.0,0.0
conjure,76,10,0,18252.8797,0.0,0.0,0.0
conjure,77,1,0,19020.2688,0.0,0.0,0.0
conjure,77,2,0,20170.9299,0.0,0.0,0.0
conjure,77,3,0,20533.7174,0.0,0.0,0.0
conjure,77,4,0,19250.8715,0.0,0.0,0.0
conjure,77,5,0,20461.5515,0.0,0.0,0.0
conjure,77,6,0,20337.8792,0.0,0.0,0.0
conjure,77,7,0,19070.5536,0.0,0.0,0.0
conjure,77,8,0,19272.7338,0.0,0.0,0.0
conjure,77,9,0,19282.9192,0.0,0.0,0.0
conjure,77,10,0,20090.799,0.0,0.0,0.0
conjure,78,1,0,21030.8218,0.0,0.0,0.0
conjure,78,2,0,21038.44,0.0,0.0,0.0
conjure,78,3,0,21009.7379,0.0,0.0,0.0
conjure,78,4,0,21118.1775,0.0,0.0,0.0
conjure,78,5,0,22440.7724,0.0,0.0,0.0
conjure,78,6,0,21668.1496,0.0,0.0,0.0
conjure,78,7,0,21141.2128,0.0,0.0,0.0
conjure,78,8,0,22583.671,0.0,0.0,0.0
conjure,78,9,0,21339.0137,0.0,0.0,0.0
conjure,78,10,0,21626.7079,0.0,0.0,0.0
conjure,79,1,0,22534.5539,0.0,0.0,0.0
conjure,79,2,0,23807.7359,0.0,0.0,0.0
conjure,79,3,0,22485.3006,0.0,0.0,0.0
conjure,79,4,0,22640.3238,0.0,0.0,0.0
conjure,79,5,0,22878.5852,0.0,0.0,0.0
conjure,79,6,0,23861.466,0.0,0.0,0.0
conjure,79,7,0,23982.6287,0.0,0.0,0.0
conjure,79,8,0,23419.5805,0.0,0.0,0.0
conjure,79,9,0,22872.7413,0.0,0.0,0.0
conjure,79,10,0,23554.6825,0.0,0.0,0.0
conjure,80,1,0,24413.2743,0.0,0.0,0.0
conjure,80,2,0,24361.1153,0.0,0.0,0.0
conjure,80,3,0,25046.6699,0.0,0.0,0.0
conjure,80,4,0,24261.5927,0.0,0.0,0.0
conjure,80,5,0,24682.2093,0.0,0.0,0.0
conjure,80,6,0,25762.3548,0.0,0.0,0.0
conjure,80,7,0,24685.9737,0.0,0.0,0.0
conjure,80,8,0,24922.0811,0.0,0.0,0.0
conjure,80,9,0,25459.0253,0.0,0.0,0.0
conjure,80,10,0,25506.6893,0.0,0.0,0.0
conjure,81,1,0,27091.5726,0.0,0.0,0.0
conjure,81,2,0,27137.9574,0.0,0.0,0.0
conjure,81,3,0,28488.7981,0.0,0.0,0.0
conjure,81,4,0,27918.1368,0.0,0.0,0.0
conjure,81,5,0,28385.9517,0.0,0.0,0.0
conjure,81,6,0,28212.7492,0.0,0.0,0.0
conjure,81,7,0,27313.6557,0.0,0.0,0.0
conjure,81,8,0,28828.1597,0.0,0.0,0.0
conjure,81,9,0,28173.0686,0.0,0.0,0.0
conjure,81,10,0,28774.6103,0.0,0.0,0.0
conjure,82,1,0,28852.0001,0.0,0.0,0.0
conjure,82,2,0,29069.364,0.0,0.0,0.0
conjure,82,3,0,30373.1841,0.0,0.0,0.0
conjure,82,4,0,30137.8646,0.0,0.0,0.0
conjure,82,5,0,30800.8623,0.0,0.0,0.0
